Reward,Won Hand,Trials
-5200,1,1573
-5200,0,1574
-5210,-1,1574
-5220,-1,1575
-5230,-1,1576
-5220,1,1578
-5230,-1,1578
-5240,-1,1580
-5250,-1,1581
-5260,-1,1582
-5270,-1,1582
-5280,-1,1584
-5270,1,1585
-5280,-1,1585
-5290,-1,1586
-5300,-1,1587
-5290,1,1589
-5280,1,1590
-5270,1,1591
-5280,-1,1592
-5290,-1,1593
-5300,-1,1593
-5310,-1,1595
-5300,1,1596
-5300,0,1597
-5290,1,1598
-5280,1,1599
-5290,-1,1599
-5300,-1,1600
-5310,-1,1602
-5320,-1,1602
-5330,-1,1603
-5330,0,1605
-5320,1,1606
-5310,1,1607
-5320,-1,1608
-5330,-1,1609
-5320,1,1610
-5330,-1,1611
-5320,1,1612
-5330,-1,1612
-5320,1,1614
-5320,0,1615
-5330,-1,1615
-5340,-1,1617
-5340,0,1618
-5330,1,1619
-5320,1,1620
-5330,-1,1621
-5340,-1,1621
-5350,-1,1623
-5340,1,1624
-5340,0,1625
-5330,1,1626
-5320,1,1627
-5330,-1,1627
-5320,1,1629
-5320,0,1630
-5330,-1,1630
-5340,-1,1631
-5350,-1,1632
-5340,1,1634
-5330,1,1635
-5340,-1,1635
-5330,1,1637
-5340,-1,1637
-5350,-1,1638
-5340,1,1640
-5350,-1,1640
-5360,-1,1641
-5350,1,1643
-5360,-1,1643
-5370,-1,1645
-5360,1,1646
-5350,1,1647
-5340,1,1648
-5350,-1,1648
-5340,1,1650
-5330,1,1651
-5320,1,1652
-5310,1,1653
-5300,1,1654
-5310,-1,1655
-5320,-1,1656
-5330,-1,1656
-5330,0,1658
-5340,-1,1658
-5340,0,1660
-5350,-1,1660
-5340,1,1662
-5330,1,1663
-5320,1,1664
-5330,-1,1664
-5320,1,1666
-5310,1,1667
-5300,1,1668
-5310,-1,1668
-5320,-1,1669
-5310,1,1671
-5320,-1,1671
-5330,-1,1672
-5340,-1,1673
-5350,-1,1674
-5340,1,1676
-5350,-1,1676
-5340,1,1678
-5330,1,1679
-5330,0,1680
-5340,-1,1680
-5350,-1,1681
-5360,-1,1683
-5350,1,1684
-5360,-1,1684
-5350,1,1686
-5360,-1,1686
-5370,-1,1687
-5380,-1,1688
-5370,1,1690
-5380,-1,1690
-5390,-1,1691
-5400,-1,1692
-5410,-1,1693
-5400,1,1695
-5410,-1,1696
-5400,1,1697
-5410,-1,1698
-5420,-1,1698
-5410,1,1700
-5410,0,1701
-5400,1,1702
-5410,-1,1703
-5420,-1,1703
-5410,1,1705
-5400,1,1706
-5410,-1,1707
-5420,-1,1707
-5420,0,1709
-5410,1,1710
-5420,-1,1711
-5430,-1,1711
-5420,1,1713
-5430,-1,1714
-5420,1,1715
-5430,-1,1715
-5440,-1,1716
-5430,1,1718
-5430,0,1719
-5440,-1,1719
-5440,0,1721
-5450,-1,1721
-5440,1,1723
-5430,1,1724
-5440,-1,1724
-5430,1,1726
-5420,1,1727
-5430,-1,1727
-5420,1,1729
-5430,-1,1729
-5440,-1,1730
-5430,1,1732
-5440,-1,1732
-5450,-1,1734
-5460,-1,1735
-5460,0,1736
-5470,-1,1736
-5460,1,1738
-5450,1,1739
-5460,-1,1740
-5450,1,1741
-5460,-1,1741
-5470,-1,1743
-5480,-1,1743
-5490,-1,1744
-5500,-1,1746
-5490,1,1747
-5480,1,1748
-5470,1,1749
-5480,-1,1749
-5490,-1,1750
-5500,-1,1751
-5510,-1,1753
-5500,1,1754
-5510,-1,1755
-5520,-1,1755
-5530,-1,1757
-5520,1,1758
-5530,-1,1759
-5540,-1,1759
-5550,-1,1761
-5540,1,1762
-5530,1,1763
-5540,-1,1763
-5550,-1,1764
-5540,1,1766
-5530,1,1767
-5520,1,1768
-5510,1,1769
-5500,1,1770
-5500,0,1771
-5490,1,1772
-5500,-1,1773
-5510,-1,1773
-5500,1,1775
-5490,1,1776
-5480,1,1777
-5470,1,1778
-5480,-1,1778
-5470,1,1780
-5460,1,1781
-5470,-1,1782
-5480,-1,1782
-5490,-1,1784
-5490,0,1785
-5480,1,1786
-5490,-1,1786
-5500,-1,1787
-5490,1,1789
-5480,1,1790
-5490,-1,1790
-5500,-1,1791
-5490,1,1793
-5480,1,1794
-5490,-1,1794
-5500,-1,1795
-5490,1,1797
-5500,-1,1797
-5510,-1,1799
-5520,-1,1800
-5530,-1,1801
-5540,-1,1802
-5550,-1,1803
-5560,-1,1803
-5570,-1,1804
-5580,-1,1805
-5570,1,1807
-5560,1,1808
-5570,-1,1808
-5580,-1,1809
-5590,-1,1810
-5600,-1,1812
-5610,-1,1813
-5620,-1,1814
-5630,-1,1815
-5640,-1,1816
-5630,1,1817
-5640,-1,1818
-5650,-1,1819
-5640,1,1820
-5630,1,1821
-5640,-1,1822
-5630,1,1823
-5640,-1,1823
-5630,1,1825
-5640,-1,1825
-5650,-1,1826
-5640,1,1828
-5640,0,1829
-5650,-1,1830
-5660,-1,1830
-5670,-1,1831
-5660,1,1833
-5670,-1,1834
-5680,-1,1834
-5670,1,1836
-5680,-1,1836
-5670,1,1838
-5680,-1,1838
-5690,-1,1840
-5680,1,1841
-5680,0,1842
-5680,0,1843
-5690,-1,1844
-5680,1,1845
-5690,-1,1845
-5680,1,1847
-5690,-1,1847
-5680,1,1849
-5670,1,1850
-5660,1,1851
-5670,-1,1851
-5680,-1,1853
-5690,-1,1853
-5680,1,1855
-5690,-1,1855
-5680,1,1857
-5690,-1,1858
-5680,1,1859
-5690,-1,1860
-5700,-1,1860
-5700,0,1862
-5690,1,1863
-5680,1,1864
-5670,1,1865
-5680,-1,1866
-5690,-1,1866
-5680,1,1868
-5690,-1,1868
-5700,-1,1869
-5690,1,1871
-5700,-1,1871
-5710,-1,1872
-5700,1,1874
-5690,1,1875
-5700,-1,1876
-5690,1,1877
-5680,1,1878
-5690,-1,1878
-5700,-1,1880
-5690,1,1881
-5700,-1,1881
-5710,-1,1882
-5710,0,1884
-5720,-1,1885
-5710,1,1886
-5720,-1,1887
-5710,1,1888
-5700,1,1889
-5690,1,1890
-5680,1,1891
-5670,1,1892
-5660,1,1893
-5650,1,1894
-5660,-1,1894
-5670,-1,1895
-5660,1,1897
-5670,-1,1897
-5680,-1,1898
-5670,1,1900
-5680,-1,1900
-5690,-1,1902
-5700,-1,1902
-5690,1,1904
-5700,-1,1905
-5690,1,1906
-5700,-1,1907
-5690,1,1908
-5680,1,1909
-5690,-1,1909
-5700,-1,1910
-5710,-1,1911
-5720,-1,1912
-5730,-1,1913
-5720,1,1915
-5710,1,1916
-5720,-1,1916
-5710,1,1918
-5720,-1,1919
-5730,-1,1919
-5720,1,1921
-5710,1,1922
-5700,1,1923
-5710,-1,1923
-5720,-1,1924
-5710,1,1926
-5720,-1,1926
-5710,1,1928
-5710,0,1929
-5710,0,1930
-5700,1,1931
-5690,1,1932
-5680,1,1933
-5670,1,1934
-5660,1,1935
-5670,-1,1936
-5680,-1,1937
-5670,1,1938
-5680,-1,1938
-5670,1,1940
-5660,1,1941
-5650,1,1942
-5640,1,1943
-5650,-1,1943
-5660,-1,1944
-5670,-1,1945
-5660,1,1947
-5670,-1,1947
-5660,1,1949
-5670,-1,1949
-5680,-1,1951
-5690,-1,1951
-5700,-1,1953
-5710,-1,1953
-5700,1,1955
-5690,1,1956
-5690,0,1957
-5700,-1,1957
-5710,-1,1958
-5720,-1,1960
-5710,1,1961
-5720,-1,1961
-5730,-1,1962
-5740,-1,1963
-5750,-1,1964
-5760,-1,1965
-5770,-1,1966
-5770,0,1968
-5780,-1,1969
-5770,1,1970
-5760,1,1971
-5750,1,1972
-5760,-1,1973
-5750,1,1974
-5760,-1,1974
-5770,-1,1975
-5780,-1,1976
-5770,1,1978
-5780,-1,1979
-5780,0,1980
-5770,1,1981
-5770,0,1982
-5780,-1,1983
-5770,1,1984
-5770,0,1985
-5780,-1,1986
-5770,1,1987
-5770,0,1988
-5760,1,1989
-5770,-1,1990
-5760,1,1991
-5750,1,1992
-5740,1,1993
-5750,-1,1993
-5740,1,1995
-5750,-1,1996
-5740,1,1997
-5750,-1,1997
-5740,1,1999
-5750,-1,2000
-5750,0,2001
-5760,-1,2001
-5750,1,2003
-5760,-1,2004
-5770,-1,2005
-5760,1,2006
-5770,-1,2006
-5780,-1,2007
-5790,-1,2009
-5800,-1,2009
-5810,-1,2011
-5800,1,2012
-5810,-1,2012
-5820,-1,2013
-5810,1,2015
-5820,-1,2015
-5830,-1,2016
-5840,-1,2018
-5850,-1,2018
-5840,1,2020
-5850,-1,2021
-5850,0,2022
-5840,1,2023
-5830,1,2024
-5820,1,2025
-5810,1,2026
-5820,-1,2027
-5810,1,2028
-5820,-1,2028
-5830,-1,2029
-5840,-1,2030
-5850,-1,2031
-5840,1,2033
-5830,1,2034
-5820,1,2035
-5820,0,2036
-5810,1,2037
-5820,-1,2037
-5810,1,2039
-5800,1,2040
-5810,-1,2041
-5810,0,2042
-5800,1,2043
-5810,-1,2043
-5820,-1,2045
-5830,-1,2045
-5820,1,2047
-5810,1,2048
-5820,-1,2048
-5820,0,2050
-5830,-1,2050
-5840,-1,2052
-5830,1,2053
-5820,1,2054
-5810,1,2055
-5820,-1,2055
-5810,1,2057
-5800,1,2058
-5810,-1,2058
-5800,1,2060
-5810,-1,2060
-5820,-1,2061
-5810,1,2063
-5800,1,2064
-5790,1,2065
-5780,1,2066
-5790,-1,2067
-5800,-1,2068
-5810,-1,2069
-5800,1,2070
-5790,1,2071
-5800,-1,2072
-5790,1,2073
-5790,0,2074
-5800,-1,2075
-5810,-1,2075
-5820,-1,2077
-5810,1,2078
-5800,1,2079
-5790,1,2080
-5800,-1,2081
-5790,1,2082
-5800,-1,2082
-5810,-1,2083
-5820,-1,2085
-5820,0,2086
-5810,1,2087
-5820,-1,2088
-5830,-1,2089
-5820,1,2090
-5830,-1,2090
-5820,1,2092
-5830,-1,2092
-5820,1,2094
-5810,1,2095
-5800,1,2096
-5810,-1,2097
-5820,-1,2097
-5830,-1,2098
-5840,-1,2099
-5850,-1,2100
-5860,-1,2101
-5870,-1,2103
-5860,1,2104
-5870,-1,2104
-5880,-1,2105
-5890,-1,2106
-5900,-1,2107
-5910,-1,2108
-5900,1,2110
-5890,1,2111
-5900,-1,2111
-5890,1,2113
-5900,-1,2114
-5890,1,2115
-5880,1,2116
-5870,1,2117
-5860,1,2118
-5860,0,2119
-5870,-1,2120
-5880,-1,2121
-5870,1,2122
-5860,1,2123
-5850,1,2124
-5850,0,2125
-5860,-1,2126
-5870,-1,2126
-5880,-1,2128
-5890,-1,2128
-5890,0,2130
-5900,-1,2131
-5890,1,2132
-5880,1,2133
-5870,1,2134
-5880,-1,2134
-5890,-1,2135
-5880,1,2137
-5870,1,2138
-5860,1,2139
-5870,-1,2139
-5860,1,2141
-5870,-1,2142
-5880,-1,2142
-5890,-1,2143
-5900,-1,2145
-5890,1,2146
-5900,-1,2147
-5900,0,2148
-5910,-1,2148
-5920,-1,2149
-5930,-1,2150
-5940,-1,2152
-5950,-1,2152
-5940,1,2154
-5930,1,2155
-5920,1,2156
-5930,-1,2156
-5940,-1,2157
-5950,-1,2159
-5940,1,2160
-5950,-1,2160
-5950,0,2162
-5940,1,2163
-5950,-1,2164
-5940,1,2165
-5930,1,2166
-5920,1,2167
-5930,-1,2167
-5940,-1,2168
-5950,-1,2170
-5940,1,2171
-5950,-1,2171
-5940,1,2173
-5950,-1,2173
-5960,-1,2174
-5950,1,2176
-5960,-1,2177
-5950,1,2178
-5960,-1,2179
-5970,-1,2180
-5960,1,2181
-5970,-1,2181
-5960,1,2183
-5950,1,2184
-5960,-1,2185
-5970,-1,2185
-5980,-1,2186
-5990,-1,2187
-6000,-1,2189
-6010,-1,2189
-6020,-1,2191
-6010,1,2192
-6020,-1,2193
-6030,-1,2193
-6020,1,2195
-6030,-1,2195
-6020,1,2197
-6010,1,2198
-6020,-1,2199
-6030,-1,2199
-6020,1,2201
-6010,1,2202
-6020,-1,2202
-6030,-1,2203
-6040,-1,2205
-6050,-1,2206
-6060,-1,2206
-6050,1,2208
-6060,-1,2208
-6070,-1,2209
-6080,-1,2210
-6090,-1,2211
-6080,1,2213
-6070,1,2214
-6060,1,2215
-6070,-1,2216
-6060,1,2217
-6070,-1,2217
-6060,1,2219
-6070,-1,2220
-6060,1,2221
-6070,-1,2221
-6070,0,2223
-6080,-1,2223
-6070,1,2225
-6080,-1,2225
-6090,-1,2227
-6100,-1,2228
-6110,-1,2228
-6100,1,2230
-6110,-1,2230
-6100,1,2232
-6110,-1,2232
-6100,1,2234
-6110,-1,2235
-6120,-1,2235
-6130,-1,2237
-6120,1,2238
-6130,-1,2238
-6120,1,2240
-6110,1,2241
-6120,-1,2241
-6120,0,2243
-6110,1,2244
-6120,-1,2244
-6130,-1,2245
-6140,-1,2247
-6130,1,2248
-6140,-1,2248
-6130,1,2250
-6140,-1,2250
-6150,-1,2251
-6140,1,2253
-6130,1,2254
-6140,-1,2254
-6150,-1,2255
-6140,1,2257
-6130,1,2258
-6140,-1,2258
-6150,-1,2259
-6140,1,2261
-6130,1,2262
-6140,-1,2262
-6150,-1,2263
-6140,1,2265
-6130,1,2266
-6120,1,2267
-6110,1,2268
-6120,-1,2268
-6110,1,2270
-6120,-1,2270
-6130,-1,2271
-6140,-1,2272
-6130,1,2274
-6120,1,2275
-6110,1,2276
-6120,-1,2276
-6130,-1,2277
-6120,1,2279
-6130,-1,2279
-6140,-1,2280
-6130,1,2282
-6140,-1,2282
-6150,-1,2284
-6160,-1,2284
-6150,1,2286
-6140,1,2287
-6130,1,2288
-6140,-1,2288
-6130,1,2290
-6140,-1,2290
-6130,1,2292
-6140,-1,2292
-6150,-1,2293
-6160,-1,2294
-6170,-1,2295
-6180,-1,2296
-6180,0,2298
-6170,1,2299
-6160,1,2300
-6170,-1,2300
-6170,0,2302
-6180,-1,2302
-6170,1,2304
-6180,-1,2304
-6190,-1,2305
-6200,-1,2306
-6190,1,2308
-6200,-1,2309
-6190,1,2310
-6180,1,2311
-6170,1,2312
-6160,1,2313
-6150,1,2314
-6140,1,2315
-6130,1,2316
-6140,-1,2316
-6130,1,2318
-6140,-1,2318
-6130,1,2320
-6120,1,2321
-6130,-1,2321
-6140,-1,2322
-6150,-1,2323
-6160,-1,2325
-6150,1,2326
-6160,-1,2326
-6170,-1,2327
-6160,1,2329
-6150,1,2330
-6160,-1,2331
-6170,-1,2332
-6160,1,2333
-6170,-1,2334
-6170,0,2335
-6180,-1,2335
-6170,1,2337
-6180,-1,2337
-6190,-1,2338
-6200,-1,2339
-6210,-1,2340
-6220,-1,2341
-6210,1,2343
-6200,1,2344
-6210,-1,2344
-6200,1,2346
-6190,1,2347
-6180,1,2348
-6190,-1,2349
-6180,1,2350
-6190,-1,2351
-6200,-1,2351
-6210,-1,2352
-6210,0,2354
-6220,-1,2355
-6230,-1,2356
-6220,1,2357
-6230,-1,2358
-6240,-1,2358
-6230,1,2360
-6240,-1,2361
-6230,1,2362
-6220,1,2363
-6230,-1,2363
-6240,-1,2364
-6240,0,2366
-6250,-1,2366
-6240,1,2368
-6230,1,2369
-6240,-1,2369
-6230,1,2371
-6220,1,2372
-6230,-1,2372
-6220,1,2374
-6230,-1,2374
-6240,-1,2375
-6230,1,2377
-6220,1,2378
-6210,1,2379
-6200,1,2380
-6210,-1,2380
-6220,-1,2381
-6210,1,2383
-6200,1,2384
-6210,-1,2384
-6200,1,2386
-6210,-1,2387
-6220,-1,2387
-6220,0,2389
-6220,0,2390
-6210,1,2391
-6220,-1,2392
-6230,-1,2392
-6240,-1,2394
-6250,-1,2394
-6260,-1,2395
-6260,0,2397
-6270,-1,2397
-6280,-1,2398
-6290,-1,2400
-6300,-1,2400
-6310,-1,2401
-6320,-1,2403
-6330,-1,2403
-6340,-1,2405
-6340,0,2406
-6350,-1,2407
-6360,-1,2407
-6370,-1,2409
-6380,-1,2410
-6390,-1,2410
-6400,-1,2412
-6390,1,2413
-6380,1,2414
-6390,-1,2414
-6390,0,2416
-6380,1,2417
-6390,-1,2417
-6400,-1,2418
-6410,-1,2419
-6420,-1,2420
-6410,1,2422
-6420,-1,2422
-6410,1,2424
-6420,-1,2424
-6430,-1,2425
-6440,-1,2427
-6430,1,2428
-6440,-1,2428
-6430,1,2430
-6440,-1,2430
-6450,-1,2432
-6460,-1,2433
-6460,0,2434
-6470,-1,2434
-6460,1,2436
-6470,-1,2436
-6480,-1,2438
-6490,-1,2438
-6480,1,2440
-6470,1,2441
-6480,-1,2442
-6490,-1,2443
-6500,-1,2444
-6490,1,2445
-6480,1,2446
-6490,-1,2447
-6480,1,2448
-6490,-1,2448
-6480,1,2450
-6470,1,2451
-6480,-1,2452
-6490,-1,2452
-6480,1,2454
-6490,-1,2454
-6500,-1,2455
-6500,0,2457
-6490,1,2458
-6480,1,2459
-6490,-1,2459
-6480,1,2461
-6490,-1,2462
-6500,-1,2462
-6490,1,2464
-6480,1,2465
-6490,-1,2465
-6500,-1,2467
-6510,-1,2468
-6520,-1,2468
-6510,1,2470
-6520,-1,2471
-6530,-1,2471
-6540,-1,2472
-6530,1,2474
-6520,1,2475
-6530,-1,2475
-6540,-1,2477
-6550,-1,2478
-6540,1,2479
-6550,-1,2479
-6560,-1,2480
-6570,-1,2481
-6560,1,2483
-6550,1,2484
-6560,-1,2485
-6570,-1,2485
-6580,-1,2486
-6590,-1,2488
-6580,1,2489
-6590,-1,2490
-6600,-1,2490
-6610,-1,2492
-6600,1,2493
-6590,1,2494
-6580,1,2495
-6580,0,2496
-6590,-1,2496
-6580,1,2498
-6570,1,2499
-6560,1,2500
-6570,-1,2501
-6580,-1,2501
-6570,1,2503
-6580,-1,2504
-6590,-1,2504
-6580,1,2506
-6590,-1,2506
-6580,1,2508
-6570,1,2509
-6580,-1,2509
-6590,-1,2511
-6600,-1,2511
-6610,-1,2512
-6620,-1,2513
-6630,-1,2514
-6620,1,2516
-6630,-1,2516
-6640,-1,2517
-6650,-1,2519
-6660,-1,2519
-6650,1,2521
-6640,1,2522
-6630,1,2523
-6640,-1,2524
-6630,1,2525
-6640,-1,2525
-6650,-1,2527
-6640,1,2528
-6650,-1,2528
-6660,-1,2529
-6670,-1,2531
-6680,-1,2531
-6690,-1,2532
-6680,1,2534
-6690,-1,2534
-6700,-1,2536
-6690,1,2537
-6700,-1,2538
-6710,-1,2539
-6700,1,2540
-6710,-1,2541
-6720,-1,2541
-6730,-1,2542
-6740,-1,2543
-6750,-1,2544
-6740,1,2546
-6730,1,2547
-6740,-1,2548
-6750,-1,2549
-6760,-1,2550
-6770,-1,2550
-6770,0,2552
-6780,-1,2552
-6790,-1,2554
-6800,-1,2554
-6790,1,2556
-6800,-1,2556
-6790,1,2558
-6780,1,2559
-6790,-1,2560
-6800,-1,2560
-6790,1,2562
-6780,1,2563
-6790,-1,2564
-6780,1,2565
-6780,0,2566
-6790,-1,2566
-6800,-1,2567
-6790,1,2569
-6800,-1,2569
-6790,1,2571
-6800,-1,2571
-6810,-1,2572
-6810,0,2574
-6800,1,2575
-6810,-1,2576
-6800,1,2577
-6790,1,2578
-6800,-1,2578
-6810,-1,2579
-6800,1,2581
-6810,-1,2582
-6800,1,2583
-6810,-1,2583
-6820,-1,2585
-6830,-1,2586
-6820,1,2587
-6810,1,2588
-6820,-1,2589
-6830,-1,2590
-6830,0,2591
-6840,-1,2592
-6850,-1,2592
-6860,-1,2593
-6870,-1,2595
-6860,1,2596
-6870,-1,2597
-6880,-1,2597
-6890,-1,2598
-6900,-1,2600
-6910,-1,2600
-6900,1,2602
-6910,-1,2602
-6900,1,2604
-6900,0,2605
-6890,1,2606
-6900,-1,2606
-6890,1,2608
-6880,1,2609
-6870,1,2610
-6880,-1,2611
-6890,-1,2611
-6880,1,2613
-6890,-1,2613
-6900,-1,2614
-6890,1,2616
-6880,1,2617
-6890,-1,2618
-6900,-1,2619
-6910,-1,2619
-6920,-1,2621
-6910,1,2622
-6920,-1,2622
-6930,-1,2623
-6940,-1,2624
-6950,-1,2625
-6940,1,2627
-6930,1,2628
-6940,-1,2628
-6930,1,2630
-6940,-1,2630
-6930,1,2632
-6930,0,2633
-6920,1,2634
-6910,1,2635
-6900,1,2636
-6900,0,2637
-6900,0,2638
-6890,1,2639
-6880,1,2640
-6890,-1,2640
-6900,-1,2641
-6890,1,2643
-6880,1,2644
-6890,-1,2645
-6880,1,2646
-6890,-1,2646
-6900,-1,2648
-6890,1,2649
-6880,1,2650
-6870,1,2651
-6880,-1,2651
-6890,-1,2653
-6900,-1,2654
-6890,1,2655
-6880,1,2656
-6890,-1,2656
-6880,1,2658
-6870,1,2659
-6880,-1,2659
-6890,-1,2661
-6900,-1,2661
-6910,-1,2662
-6920,-1,2664
-6910,1,2665
-6920,-1,2665
-6930,-1,2667
-6920,1,2668
-6930,-1,2668
-6940,-1,2669
-6950,-1,2671
-6960,-1,2671
-6970,-1,2673
-6960,1,2674
-6970,-1,2674
-6980,-1,2675
-6980,0,2677
-6970,1,2678
-6960,1,2679
-6950,1,2680
-6960,-1,2680
-6950,1,2682
-6940,1,2683
-6950,-1,2684
-6960,-1,2684
-6970,-1,2685
-6960,1,2687
-6960,0,2688
-6950,1,2689
-6960,-1,2689
-6970,-1,2690
-6980,-1,2691
-6990,-1,2692
-6980,1,2694
-6990,-1,2694
-6980,1,2696
-6990,-1,2697
-6980,1,2698
-6990,-1,2698
-6980,1,2700
-6970,1,2701
-6980,-1,2702
-6990,-1,2702
-7000,-1,2703
-7010,-1,2704
-7010,0,2706
-7020,-1,2707
-7020,0,2708
-7030,-1,2708
-7020,1,2710
-7030,-1,2710
-7040,-1,2711
-7050,-1,2713
-7040,1,2714
-7050,-1,2715
-7040,1,2716
-7040,0,2717
-7050,-1,2717
-7060,-1,2718
-7070,-1,2719
-7060,1,2721
-7070,-1,2721
-7070,0,2723
-7060,1,2724
-7070,-1,2724
-7060,1,2726
-7070,-1,2727
-7080,-1,2727
-7090,-1,2728
-7100,-1,2729
-7110,-1,2730
-7110,0,2732
-7120,-1,2733
-7130,-1,2734
-7140,-1,2735
-7150,-1,2735
-7160,-1,2737
-7170,-1,2737
-7160,1,2739
-7150,1,2740
-7160,-1,2740
-7170,-1,2742
-7180,-1,2742
-7190,-1,2743
-7180,1,2745
-7190,-1,2746
-7200,-1,2747
-7190,1,2748
-7180,1,2749
-7190,-1,2750
-7180,1,2751
-7190,-1,2751
-7200,-1,2753
-7210,-1,2753
-7220,-1,2754
-7220,0,2756
-7230,-1,2757
-7240,-1,2757
-7250,-1,2759
-7260,-1,2759
-7270,-1,2760
-7280,-1,2761
-7290,-1,2762
-7280,1,2764
-7270,1,2765
-7260,1,2766
-7270,-1,2767
-7280,-1,2768
-7290,-1,2769
-7280,1,2770
-7270,1,2771
-7260,1,2772
-7270,-1,2773
-7280,-1,2773
-7290,-1,2774
-7300,-1,2775
-7290,1,2777
-7300,-1,2778
-7310,-1,2778
-7300,1,2780
-7290,1,2781
-7280,1,2782
-7270,1,2783
-7280,-1,2783
-7270,1,2785
-7280,-1,2786
-7290,-1,2786
-7280,1,2788
-7290,-1,2789
-7300,-1,2789
-7310,-1,2791
-7320,-1,2791
-7310,1,2793
-7310,0,2794
-7300,1,2795
-7310,-1,2796
-7300,1,2797
-7290,1,2798
-7280,1,2799
-7270,1,2800
-7260,1,2801
-7260,0,2802
-7250,1,2803
-7260,-1,2804
-7270,-1,2804
-7260,1,2806
-7270,-1,2806
-7280,-1,2807
-7290,-1,2808
-7280,1,2810
-7290,-1,2810
-7280,1,2812
-7270,1,2813
-7260,1,2814
-7250,1,2815
-7240,1,2816
-7250,-1,2817
-7240,1,2818
-7230,1,2819
-7240,-1,2819
-7230,1,2821
-7220,1,2822
-7230,-1,2823
-7220,1,2824
-7230,-1,2825
-7220,1,2826
-7230,-1,2826
-7240,-1,2827
-7240,0,2829
-7240,0,2830
-7230,1,2831
-7240,-1,2832
-7230,1,2833
-7240,-1,2833
-7250,-1,2834
-7260,-1,2835
-7250,1,2837
-7250,0,2838
-7260,-1,2838
-7250,1,2840
-7240,1,2841
-7230,1,2842
-7220,1,2843
-7210,1,2844
-7210,0,2845
-7220,-1,2846
-7210,1,2847
-7200,1,2848
-7210,-1,2848
-7220,-1,2850
-7210,1,2851
-7220,-1,2852
-7210,1,2853
-7220,-1,2854
-7230,-1,2854
-7240,-1,2856
-7250,-1,2857
-7240,1,2858
-7230,1,2859
-7240,-1,2859
-7230,1,2861
-7220,1,2862
-7230,-1,2862
-7240,-1,2864
-7230,1,2865
-7240,-1,2865
-7230,1,2867
-7240,-1,2867
-7250,-1,2868
-7240,1,2870
-7230,1,2871
-7240,-1,2871
-7230,1,2873
-7240,-1,2874
-7250,-1,2874
-7240,1,2876
-7250,-1,2876
-7260,-1,2878
-7270,-1,2879
-7280,-1,2879
-7290,-1,2881
-7280,1,2882
-7270,1,2883
-7280,-1,2883
-7290,-1,2884
-7300,-1,2885
-7310,-1,2887
-7300,1,2888
-7290,1,2889
-7300,-1,2890
-7290,1,2891
-7280,1,2892
-7270,1,2893
-7280,-1,2893
-7290,-1,2894
-7300,-1,2895
-7290,1,2897
-7280,1,2898
-7270,1,2899
-7280,-1,2899
-7290,-1,2900
-7280,1,2902
-7270,1,2903
-7270,0,2904
-7260,1,2905
-7250,1,2906
-7260,-1,2906
-7270,-1,2908
-7260,1,2909
-7250,1,2910
-7240,1,2911
-7250,-1,2911
-7260,-1,2912
-7250,1,2914
-7260,-1,2914
-7250,1,2916
-7240,1,2917
-7230,1,2918
-7220,1,2919
-7230,-1,2920
-7220,1,2921
-7210,1,2922
-7220,-1,2923
-7230,-1,2923
-7240,-1,2924
-7250,-1,2925
-7240,1,2927
-7250,-1,2927
-7240,1,2929
-7250,-1,2929
-7260,-1,2930
-7270,-1,2931
-7280,-1,2932
-7290,-1,2933
-7300,-1,2934
-7310,-1,2935
-7300,1,2937
-7310,-1,2937
-7300,1,2939
-7290,1,2940
-7280,1,2941
-7290,-1,2941
-7300,-1,2942
-7310,-1,2943
-7300,1,2945
-7310,-1,2946
-7320,-1,2946
-7330,-1,2947
-7320,1,2949
-7330,-1,2949
-7320,1,2951
-7310,1,2952
-7320,-1,2952
-7330,-1,2953
-7340,-1,2954
-7350,-1,2955
-7360,-1,2956
-7360,0,2958
-7370,-1,2958
-7360,1,2960
-7370,-1,2961
-7380,-1,2961
-7390,-1,2963
-7380,1,2964
-7390,-1,2965
-7400,-1,2966
-7390,1,2967
-7400,-1,2967
-7390,1,2969
-7380,1,2970
-7390,-1,2970
-7390,0,2972
-7380,1,2973
-7370,1,2974
-7360,1,2975
-7370,-1,2975
-7360,1,2977
-7350,1,2978
-7360,-1,2978
-7370,-1,2980
-7360,1,2981
-7370,-1,2981
-7360,1,2983
-7370,-1,2983
-7380,-1,2984
-7370,1,2986
-7360,1,2987
-7350,1,2988
-7340,1,2989
-7350,-1,2989
-7340,1,2991
-7330,1,2992
-7340,-1,2992
-7330,1,2994
-7340,-1,2994
-7350,-1,2995
-7340,1,2997
-7350,-1,2998
-7360,-1,2999
-7370,-1,2999
-7380,-1,3000
-7390,-1,3001
-7380,1,3003
-7370,1,3004
-7380,-1,3004
-7370,1,3006
-7380,-1,3007
-7390,-1,3007
-7400,-1,3008
-7410,-1,3010
-7420,-1,3010
-7430,-1,3011
-7440,-1,3012
-7450,-1,3013
-7460,-1,3014
-7450,1,3016
-7460,-1,3016
-7450,1,3018
-7460,-1,3018
-7470,-1,3019
-7470,0,3021
-7460,1,3022
-7460,0,3023
-7470,-1,3023
-7470,0,3025
-7480,-1,3026
-7490,-1,3026
-7490,0,3028
-7480,1,3029
-7490,-1,3030
-7500,-1,3031
-7510,-1,3031
-7520,-1,3032
-7520,0,3034
-7530,-1,3035
-7520,1,3036
